,Site Name,city,metric,quantity,work_date,date,month,year
3455,D,San Francisco,Production A,35,25/01/2016,25,Jan,2016
3456,D,San Francisco,Production A,29,24/01/2016,24,Jan,2016
3457,D,San Francisco,Production A,31,29/01/2016,29,Jan,2016
3458,D,San Francisco,Production B,12,24/01/2016,24,Jan,2016
3459,D,San Francisco,Production A,67,26/01/2016,26,Jan,2016
3460,D,San Francisco,Production A,34,27/01/2016,27,Jan,2016
3461,D,San Francisco,Production B,30,28/01/2016,28,Jan,2016
3462,D,San Francisco,Production B,15,26/01/2016,26,Jan,2016
3463,D,San Francisco,Production B,12,25/01/2016,25,Jan,2016
3464,D,San Francisco,Hours Worked,94,27/01/2016,27,Jan,2016
3465,D,San Francisco,Hours Worked,85,26/01/2016,26,Jan,2016
3466,D,San Francisco,Hours Worked,119,29/01/2016,29,Jan,2016
3467,D,San Francisco,Hours Worked,114,28/01/2016,28,Jan,2016
3468,D,San Francisco,Hours Worked,82,25/01/2016,25,Jan,2016
3469,A,LA,Production A,26,03/02/2016,03,Feb,2016
3470,A,LA,Production A,25,01/02/2016,01,Feb,2016
3471,A,LA,Production A,58,04/02/2016,04,Feb,2016
3472,A,LA,Hours Worked,116,03/02/2016,03,Feb,2016
3473,A,LA,Hours Worked,94,04/02/2016,04,Feb,2016
3474,A,LA,Production B,15,04/02/2016,04,Feb,2016
3475,A,LA,Production B,13,01/02/2016,01,Feb,2016
3476,A,LA,Hours Worked,87,01/02/2016,01,Feb,2016
3477,A,LA,Hours Worked,101,02/02/2016,02,Feb,2016
3478,A,LA,Hours Worked,71,05/02/2016,05,Feb,2016
3479,F,San Mateo,Production A,122,11/04/2016,11,Apr,2016
3480,F,San Mateo,Production A,33,16/04/2016,16,Apr,2016
3481,F,San Mateo,Hours Worked,125,16/04/2016,16,Apr,2016
3482,F,San Mateo,Hours Worked,128,11/04/2016,11,Apr,2016
3483,F,San Mateo,Production B,27,11/04/2016,11,Apr,2016
3484,F,San Mateo,Production B,26,13/04/2016,13,Apr,2016
3485,F,San Mateo,Hours Worked,84,13/04/2016,13,Apr,2016
3486,F,San Mateo,Hours Worked,98,10/04/2016,10,Apr,2016
3487,F,San Mateo,Hours Worked,92,14/04/2016,14,Apr,2016
3488,B,San Diego,Production B,16,19/04/2016,19,Apr,2016
3489,B,San Diego,Production A,27,20/04/2016,20,Apr,2016
3490,B,San Diego,Production A,86,19/04/2016,19,Apr,2016
3491,B,San Diego,Production B,87,20/04/2016,20,Apr,2016
3492,B,San Diego,Production A,126,17/04/2016,17,Apr,2016
3493,B,San Diego,Production A,54,18/04/2016,18,Apr,2016
3494,B,San Diego,Production A,36,22/04/2016,22,Apr,2016
3495,B,San Diego,Hours Worked,119,20/04/2016,20,Apr,2016
3496,B,San Diego,Hours Worked,99,19/04/2016,19,Apr,2016
3497,B,San Diego,Hours Worked,89,18/04/2016,18,Apr,2016
3498,B,San Diego,Hours Worked,86,22/04/2016,22,Apr,2016
3499,B,San Diego,Hours Worked,121,17/04/2016,17,Apr,2016
3500,B,San Diego,Production B,14,18/04/2016,18,Apr,2016
3501,B,San Diego,Production B,65,22/04/2016,22,Apr,2016
3502,E,San Diego,Hours Worked,71,18/04/2016,18,Apr,2016
3503,E,San Diego,Production B,17,18/04/2016,18,Apr,2016
3504,E,San Diego,Production B,18,21/04/2016,21,Apr,2016
3505,E,San Diego,Production B,51,19/04/2016,19,Apr,2016
3506,E,San Diego,Production B,33,23/04/2016,23,Apr,2016
3507,E,San Diego,Hours Worked,122,21/04/2016,21,Apr,2016
3508,E,San Diego,Hours Worked,111,19/04/2016,19,Apr,2016
3509,E,San Diego,Hours Worked,98,22/04/2016,22,Apr,2016
3510,E,San Diego,Hours Worked,80,23/04/2016,23,Apr,2016
3511,E,San Diego,Production A,55,23/04/2016,23,Apr,2016
3512,E,San Diego,Production A,25,18/04/2016,18,Apr,2016
3513,E,San Diego,Production A,133,21/04/2016,21,Apr,2016
3514,E,San Diego,Production A,51,19/04/2016,19,Apr,2016
3515,A,LA,Production A,35,11/05/2016,11,May,2016
3516,A,LA,Production A,34,12/05/2016,12,May,2016
3517,A,LA,Hours Worked,109,09/05/2016,09,May,2016
3518,A,LA,Hours Worked,94,10/05/2016,10,May,2016
3519,A,LA,Hours Worked,80,12/05/2016,12,May,2016
3520,A,LA,Production B,33,11/05/2016,11,May,2016
3521,A,LA,Production B,14,09/05/2016,09,May,2016
3522,A,LA,Production B,30,10/05/2016,10,May,2016
3523,D,San Francisco,Production B,16,15/12/2015,15,Dec,2015
3524,D,San Francisco,Hours Worked,104,16/12/2015,16,Dec,2015
3525,D,San Francisco,Hours Worked,120,17/12/2015,17,Dec,2015
3526,D,San Francisco,Hours Worked,95,14/12/2015,14,Dec,2015
3527,D,San Francisco,Hours Worked,96,15/12/2015,15,Dec,2015
3528,D,San Francisco,Hours Worked,119,18/12/2015,18,Dec,2015
3529,D,San Francisco,Hours Worked,73,13/12/2015,13,Dec,2015
3530,D,San Francisco,Production A,60,16/12/2015,16,Dec,2015
3531,D,San Francisco,Production B,16,18/12/2015,18,Dec,2015
3532,D,San Francisco,Production A,111,17/12/2015,17,Dec,2015
3533,A,LA,Hours Worked,106,23/12/2015,23,Dec,2015
3534,A,LA,Hours Worked,95,22/12/2015,22,Dec,2015
3535,A,LA,Hours Worked,117,21/12/2015,21,Dec,2015
3536,A,LA,Production A,34,22/12/2015,22,Dec,2015
3537,E,San Diego,Hours Worked,95,04/02/2016,04,Feb,2016
3538,E,San Diego,Hours Worked,89,01/02/2016,01,Feb,2016
3539,E,San Diego,Hours Worked,95,05/02/2016,05,Feb,2016
3540,E,San Diego,Production B,15,04/02/2016,04,Feb,2016
3541,E,San Diego,Production B,14,02/02/2016,02,Feb,2016
3542,E,San Diego,Production A,145,04/02/2016,04,Feb,2016
3543,E,San Diego,Production B,31,05/02/2016,05,Feb,2016
3544,E,San Diego,Hours Worked,111,02/02/2016,02,Feb,2016
3545,E,San Diego,Production B,43,01/02/2016,01,Feb,2016
3546,E,San Diego,Hours Worked,87,06/02/2016,06,Feb,2016
3547,E,San Diego,Production A,223,06/02/2016,06,Feb,2016
3548,E,San Diego,Production A,66,05/02/2016,05,Feb,2016
3549,E,San Diego,Production A,81,01/02/2016,01,Feb,2016
3550,E,San Diego,Production A,30,02/02/2016,02,Feb,2016
3551,B,San Diego,Production B,49,24/02/2016,24,Feb,2016
3552,B,San Diego,Production B,85,23/02/2016,23,Feb,2016
3553,B,San Diego,Production B,16,22/02/2016,22,Feb,2016
3554,B,San Diego,Hours Worked,118,21/02/2016,21,Feb,2016
3555,B,San Diego,Hours Worked,92,24/02/2016,24,Feb,2016
3556,B,San Diego,Hours Worked,94,23/02/2016,23,Feb,2016
3557,B,San Diego,Hours Worked,86,26/02/2016,26,Feb,2016
3558,B,San Diego,Hours Worked,92,22/02/2016,22,Feb,2016
3559,B,San Diego,Production A,139,26/02/2016,26,Feb,2016
3560,B,San Diego,Production A,69,22/02/2016,22,Feb,2016
3561,B,San Diego,Production A,52,23/02/2016,23,Feb,2016
3562,C,San Diego,Production A,68,25/02/2016,25,Feb,2016
3563,C,San Diego,Production A,29,22/02/2016,22,Feb,2016
3564,C,San Diego,Production B,67,22/02/2016,22,Feb,2016
3565,C,San Diego,Production B,16,21/02/2016,21,Feb,2016
3566,C,San Diego,Hours Worked,93,21/02/2016,21,Feb,2016
3567,C,San Diego,Hours Worked,104,23/02/2016,23,Feb,2016
3568,C,San Diego,Hours Worked,117,25/02/2016,25,Feb,2016
3569,C,San Diego,Hours Worked,107,22/02/2016,22,Feb,2016
3570,G,Irvine,Hours Worked,91,03/03/2016,03,Mar,2016
3571,G,Irvine,Hours Worked,90,05/03/2016,05,Mar,2016
3572,G,Irvine,Production B,56,29/02/2016,29,Feb,2016
3573,G,Irvine,Hours Worked,81,04/03/2016,04,Mar,2016
3574,G,Irvine,Hours Worked,103,28/02/2016,28,Feb,2016
3575,G,Irvine,Hours Worked,103,29/02/2016,29,Feb,2016
3576,G,Irvine,Production A,62,29/02/2016,29,Feb,2016
3577,G,Irvine,Production A,29,28/02/2016,28,Feb,2016
3578,G,Irvine,Production A,61,05/03/2016,05,Mar,2016
3579,G,Irvine,Production A,35,04/03/2016,04,Mar,2016
3580,B,San Diego,Production A,34,07/03/2016,07,Mar,2016
3581,B,San Diego,Production A,62,06/03/2016,06,Mar,2016
3582,B,San Diego,Production A,26,11/03/2016,11,Mar,2016
3583,B,San Diego,Production A,83,08/03/2016,08,Mar,2016
3584,B,San Diego,Hours Worked,114,08/03/2016,08,Mar,2016
3585,B,San Diego,Hours Worked,113,11/03/2016,11,Mar,2016
3586,B,San Diego,Hours Worked,6,10/03/2016,10,Mar,2016
3587,B,San Diego,Hours Worked,112,07/03/2016,07,Mar,2016
3588,B,San Diego,Production B,34,11/03/2016,11,Mar,2016
3589,B,San Diego,Production B,30,06/03/2016,06,Mar,2016
3590,B,San Diego,Production B,47,08/03/2016,08,Mar,2016
3591,B,San Diego,Production B,68,07/03/2016,07,Mar,2016
3592,B,San Diego,Production B,13,09/03/2016,09,Mar,2016
3593,B,San Diego,Hours Worked,83,09/03/2016,09,Mar,2016
3594,B,San Diego,Hours Worked,115,06/03/2016,06,Mar,2016
3595,E,San Diego,Production A,148,10/03/2016,10,Mar,2016
3596,E,San Diego,Production A,27,08/03/2016,08,Mar,2016
3597,E,San Diego,Hours Worked,119,08/03/2016,08,Mar,2016
3598,E,San Diego,Hours Worked,118,10/03/2016,10,Mar,2016
3599,E,San Diego,Hours Worked,76,07/03/2016,07,Mar,2016
3600,E,San Diego,Production B,43,07/03/2016,07,Mar,2016
3601,E,San Diego,Production B,18,08/03/2016,08,Mar,2016
3602,E,San Diego,Production B,29,10/03/2016,10,Mar,2016
3603,G,Irvine,Production A,57,04/04/2016,04,Apr,2016
3604,G,Irvine,Production A,33,07/04/2016,07,Apr,2016
3605,G,Irvine,Production A,57,09/04/2016,09,Apr,2016
3606,G,Irvine,Production A,61,03/04/2016,03,Apr,2016
3607,G,Irvine,Production B,12,07/04/2016,07,Apr,2016
3608,G,Irvine,Production B,33,08/04/2016,08,Apr,2016
3609,G,Irvine,Production B,14,09/04/2016,09,Apr,2016
3610,G,Irvine,Production B,27,04/04/2016,04,Apr,2016
3611,G,Irvine,Hours Worked,81,03/04/2016,03,Apr,2016
3612,G,Irvine,Hours Worked,112,04/04/2016,04,Apr,2016
3613,G,Irvine,Hours Worked,105,07/04/2016,07,Apr,2016
3614,G,Irvine,Hours Worked,114,08/04/2016,08,Apr,2016
3615,G,Irvine,Hours Worked,108,09/04/2016,09,Apr,2016
3616,F,San Mateo,Hours Worked,119,25/05/2016,25,May,2016
3617,F,San Mateo,Hours Worked,86,22/05/2016,22,May,2016
3618,F,San Mateo,Hours Worked,104,26/05/2016,26,May,2016
3619,F,San Mateo,Hours Worked,104,28/05/2016,28,May,2016
3620,F,San Mateo,Hours Worked,100,23/05/2016,23,May,2016
3621,G,Irvine,Production B,17,06/02/2016,06,Feb,2016
3622,G,Irvine,Production B,14,04/02/2016,04,Feb,2016
3623,G,Irvine,Production A,82,01/02/2016,01,Feb,2016
3624,G,Irvine,Hours Worked,87,31/01/2016,31,Jan,2016
3625,G,Irvine,Hours Worked,119,04/02/2016,04,Feb,2016
3626,G,Irvine,Hours Worked,94,05/02/2016,05,Feb,2016
3627,G,Irvine,Hours Worked,81,06/02/2016,06,Feb,2016
3628,G,Irvine,Hours Worked,112,01/02/2016,01,Feb,2016
3629,A,LA,Production B,16,16/02/2016,16,Feb,2016
3630,A,LA,Production A,65,18/02/2016,18,Feb,2016
3631,A,LA,Production A,67,17/02/2016,17,Feb,2016
3632,A,LA,Production B,18,19/02/2016,19,Feb,2016
3633,A,LA,Production B,50,18/02/2016,18,Feb,2016
3634,A,LA,Hours Worked,84,19/02/2016,19,Feb,2016
3635,A,LA,Hours Worked,108,17/02/2016,17,Feb,2016
3636,A,LA,Hours Worked,104,16/02/2016,16,Feb,2016
3637,A,LA,Hours Worked,92,18/02/2016,18,Feb,2016
3638,C,San Diego,Production B,16,11/03/2016,11,Mar,2016
3639,C,San Diego,Production B,43,10/03/2016,10,Mar,2016
3640,C,San Diego,Production B,15,07/03/2016,07,Mar,2016
3641,C,San Diego,Production A,31,08/03/2016,08,Mar,2016
3642,C,San Diego,Production B,26,08/03/2016,08,Mar,2016
3643,C,San Diego,Production B,39,09/03/2016,09,Mar,2016
3644,C,San Diego,Production A,28,07/03/2016,07,Mar,2016
3645,C,San Diego,Production A,36,10/03/2016,10,Mar,2016
3646,C,San Diego,Production A,60,09/03/2016,09,Mar,2016
3647,C,San Diego,Hours Worked,83,06/03/2016,06,Mar,2016
3648,C,San Diego,Hours Worked,112,09/03/2016,09,Mar,2016
3649,C,San Diego,Hours Worked,109,08/03/2016,08,Mar,2016
3650,C,San Diego,Hours Worked,110,07/03/2016,07,Mar,2016
3651,C,San Diego,Hours Worked,109,10/03/2016,10,Mar,2016
3652,B,San Diego,Production A,36,13/03/2016,13,Mar,2016
3653,B,San Diego,Production A,37,16/03/2016,16,Mar,2016
3654,B,San Diego,Production A,29,18/03/2016,18,Mar,2016
3655,B,San Diego,Hours Worked,87,16/03/2016,16,Mar,2016
3656,B,San Diego,Hours Worked,97,18/03/2016,18,Mar,2016
3657,B,San Diego,Hours Worked,87,14/03/2016,14,Mar,2016
3658,B,San Diego,Production B,13,13/03/2016,13,Mar,2016
3659,B,San Diego,Production B,13,16/03/2016,16,Mar,2016
3660,B,San Diego,Production B,12,14/03/2016,14,Mar,2016
3661,B,San Diego,Hours Worked,98,15/03/2016,15,Mar,2016
3662,B,San Diego,Hours Worked,103,13/03/2016,13,Mar,2016
3663,C,San Diego,Production B,16,14/03/2016,14,Mar,2016
3664,C,San Diego,Production A,61,13/03/2016,13,Mar,2016
3665,C,San Diego,Production B,34,15/03/2016,15,Mar,2016
3666,C,San Diego,Production B,13,13/03/2016,13,Mar,2016
3667,C,San Diego,Production A,28,15/03/2016,15,Mar,2016
3668,C,San Diego,Production A,70,17/03/2016,17,Mar,2016
3669,C,San Diego,Production B,18,17/03/2016,17,Mar,2016
3670,C,San Diego,Hours Worked,100,14/03/2016,14,Mar,2016
3671,C,San Diego,Hours Worked,93,13/03/2016,13,Mar,2016
3672,C,San Diego,Hours Worked,98,15/03/2016,15,Mar,2016
3673,C,San Diego,Hours Worked,98,16/03/2016,16,Mar,2016
3674,C,San Diego,Hours Worked,103,17/03/2016,17,Mar,2016
3675,E,San Diego,Production A,30,05/04/2016,05,Apr,2016
3676,E,San Diego,Production A,86,04/04/2016,04,Apr,2016
3677,E,San Diego,Production A,35,09/04/2016,09,Apr,2016
3678,E,San Diego,Production A,33,07/04/2016,07,Apr,2016
3679,E,San Diego,Production B,33,04/04/2016,04,Apr,2016
3680,E,San Diego,Production B,17,08/04/2016,08,Apr,2016
3681,E,San Diego,Production B,46,05/04/2016,05,Apr,2016
3682,E,San Diego,Production B,101,07/04/2016,07,Apr,2016
3683,E,San Diego,Hours Worked,119,05/04/2016,05,Apr,2016
3684,E,San Diego,Hours Worked,111,07/04/2016,07,Apr,2016
3685,E,San Diego,Hours Worked,88,04/04/2016,04,Apr,2016
3686,E,San Diego,Hours Worked,99,08/04/2016,08,Apr,2016
3687,E,San Diego,Hours Worked,84,09/04/2016,09,Apr,2016
3688,E,San Diego,Production A,170,16/04/2016,16,Apr,2016
3689,E,San Diego,Hours Worked,112,16/04/2016,16,Apr,2016
3690,E,San Diego,Hours Worked,82,11/04/2016,11,Apr,2016
3691,E,San Diego,Hours Worked,114,12/04/2016,12,Apr,2016
3692,E,San Diego,Hours Worked,107,15/04/2016,15,Apr,2016
3693,E,San Diego,Production A,37,12/04/2016,12,Apr,2016
3694,E,San Diego,Production B,45,15/04/2016,15,Apr,2016
3695,E,San Diego,Production B,15,14/04/2016,14,Apr,2016
3696,E,San Diego,Production B,13,13/04/2016,13,Apr,2016
3697,E,San Diego,Production B,69,12/04/2016,12,Apr,2016
3698,E,San Diego,Production B,16,16/04/2016,16,Apr,2016
3699,E,San Diego,Hours Worked,127,14/04/2016,14,Apr,2016
3700,E,San Diego,Production B,70,11/04/2016,11,Apr,2016
3701,A,LA,Production B,28,20/05/2016,20,May,2016
3702,A,LA,Production A,28,18/05/2016,18,May,2016
3703,A,LA,Production A,31,16/05/2016,16,May,2016
3704,A,LA,Production A,34,19/05/2016,19,May,2016
3705,A,LA,Hours Worked,113,20/05/2016,20,May,2016
3706,A,LA,Hours Worked,109,19/05/2016,19,May,2016
3707,A,LA,Hours Worked,110,18/05/2016,18,May,2016
3708,A,LA,Hours Worked,118,16/05/2016,16,May,2016
3709,A,LA,Hours Worked,86,17/05/2016,17,May,2016
3710,A,LA,Production B,53,19/05/2016,19,May,2016
3711,A,LA,Production B,57,18/05/2016,18,May,2016
3712,A,LA,Production B,50,17/05/2016,17,May,2016
3713,A,LA,Production B,31,16/05/2016,16,May,2016
3714,A,LA,Production B,46,25/05/2016,25,May,2016
3715,A,LA,Production B,50,24/05/2016,24,May,2016
3716,A,LA,Hours Worked,103,25/05/2016,25,May,2016
3717,A,LA,Production B,14,23/05/2016,23,May,2016
3718,A,LA,Hours Worked,103,06/04/2016,06,Apr,2016
3719,A,LA,Hours Worked,82,05/04/2016,05,Apr,2016
3720,A,LA,Production A,31,11/04/2016,11,Apr,2016
3721,A,LA,Production A,32,12/04/2016,12,Apr,2016
3722,A,LA,Production B,44,14/04/2016,14,Apr,2016
3723,A,LA,Production A,36,14/04/2016,14,Apr,2016
3724,A,LA,Hours Worked,81,13/04/2016,13,Apr,2016
3725,A,LA,Hours Worked,108,12/04/2016,12,Apr,2016
3726,A,LA,Hours Worked,100,14/04/2016,14,Apr,2016
3727,A,LA,Production B,15,15/04/2016,15,Apr,2016
3728,A,LA,Production B,50,13/04/2016,13,Apr,2016
3729,A,LA,Production B,15,12/04/2016,12,Apr,2016
3730,A,LA,Production B,30,11/04/2016,11,Apr,2016
3731,A,LA,Hours Worked,109,11/04/2016,11,Apr,2016
3732,A,LA,Hours Worked,53,15/04/2016,15,Apr,2016
3733,A,LA,Production A,75,18/04/2016,18,Apr,2016
3734,A,LA,Production B,16,23/04/2016,23,Apr,2016
3735,A,LA,Production B,69,19/04/2016,19,Apr,2016
3736,A,LA,Hours Worked,106,19/04/2016,19,Apr,2016
3737,A,LA,Hours Worked,90,18/04/2016,18,Apr,2016
3738,A,LA,Production B,27,21/04/2016,21,Apr,2016
3739,A,LA,Production B,32,18/04/2016,18,Apr,2016
3740,A,LA,Hours Worked,101,23/04/2016,23,Apr,2016
3741,A,LA,Hours Worked,113,22/04/2016,22,Apr,2016
3742,A,LA,Hours Worked,101,21/04/2016,21,Apr,2016
3743,B,San Diego,Hours Worked,100,29/04/2016,29,Apr,2016
3744,B,San Diego,Hours Worked,95,24/04/2016,24,Apr,2016
3745,B,San Diego,Hours Worked,98,27/04/2016,27,Apr,2016
3746,B,San Diego,Hours Worked,108,25/04/2016,25,Apr,2016
3747,B,San Diego,Hours Worked,98,26/04/2016,26,Apr,2016
3748,B,San Diego,Production A,31,25/04/2016,25,Apr,2016
3749,B,San Diego,Production A,87,24/04/2016,24,Apr,2016
3750,B,San Diego,Production A,35,26/04/2016,26,Apr,2016
3751,B,San Diego,Production B,54,27/04/2016,27,Apr,2016
3752,B,San Diego,Production A,28,27/04/2016,27,Apr,2016
3753,B,San Diego,Production B,13,26/04/2016,26,Apr,2016
3754,B,San Diego,Production B,78,24/04/2016,24,Apr,2016
3755,B,San Diego,Production B,45,25/04/2016,25,Apr,2016
3756,B,San Diego,Production A,32,04/05/2016,04,May,2016
3757,B,San Diego,Production A,139,06/05/2016,06,May,2016
3758,B,San Diego,Production B,34,03/05/2016,03,May,2016
3759,B,San Diego,Production A,29,01/05/2016,01,May,2016
3760,B,San Diego,Production A,27,02/05/2016,02,May,2016
3761,B,San Diego,Hours Worked,87,01/05/2016,01,May,2016
3762,B,San Diego,Hours Worked,109,04/05/2016,04,May,2016
3763,B,San Diego,Hours Worked,113,06/05/2016,06,May,2016
3764,B,San Diego,Hours Worked,97,02/05/2016,02,May,2016
3765,B,San Diego,Production B,31,06/05/2016,06,May,2016
3766,B,San Diego,Production B,16,04/05/2016,04,May,2016
3767,B,San Diego,Production B,15,05/05/2016,05,May,2016
3768,B,San Diego,Production B,16,08/05/2016,08,May,2016
3769,B,San Diego,Production B,17,11/05/2016,11,May,2016
3770,B,San Diego,Production B,29,10/05/2016,10,May,2016
3771,B,San Diego,Production A,31,08/05/2016,08,May,2016
3772,B,San Diego,Production A,34,10/05/2016,10,May,2016
3773,B,San Diego,Production A,99,13/05/2016,13,May,2016
3774,B,San Diego,Hours Worked,39,08/05/2016,08,May,2016
3775,B,San Diego,Hours Worked,86,13/05/2016,13,May,2016
3776,B,San Diego,Hours Worked,116,11/05/2016,11,May,2016
3777,B,San Diego,Hours Worked,105,10/05/2016,10,May,2016
3778,B,San Diego,Hours Worked,18,09/05/2016,09,May,2016
3779,E,San Diego,Production A,67,21/05/2016,21,May,2016
3780,E,San Diego,Production B,47,17/05/2016,17,May,2016
3781,E,San Diego,Production B,75,19/05/2016,19,May,2016
3782,E,San Diego,Production A,28,17/05/2016,17,May,2016
3783,E,San Diego,Production B,17,20/05/2016,20,May,2016
3784,E,San Diego,Production A,55,16/05/2016,16,May,2016
3785,E,San Diego,Production A,52,19/05/2016,19,May,2016
3786,E,San Diego,Hours Worked,89,16/05/2016,16,May,2016
3787,E,San Diego,Hours Worked,99,19/05/2016,19,May,2016
3788,E,San Diego,Hours Worked,89,20/05/2016,20,May,2016
3789,E,San Diego,Hours Worked,112,17/05/2016,17,May,2016
3790,E,San Diego,Hours Worked,85,21/05/2016,21,May,2016
3791,E,San Diego,Production B,59,16/05/2016,16,May,2016
3792,E,San Diego,Production B,16,18/05/2016,18,May,2016
3793,E,San Diego,Production B,25,21/05/2016,21,May,2016
3794,E,San Diego,Production A,52,24/05/2016,24,May,2016
3795,E,San Diego,Production A,26,27/05/2016,27,May,2016
3796,E,San Diego,Production A,79,23/05/2016,23,May,2016
3797,E,San Diego,Production A,28,28/05/2016,28,May,2016
3798,E,San Diego,Production A,141,26/05/2016,26,May,2016
3799,E,San Diego,Hours Worked,108,23/05/2016,23,May,2016
3800,E,San Diego,Hours Worked,99,26/05/2016,26,May,2016
3801,E,San Diego,Hours Worked,28,25/05/2016,25,May,2016
3802,E,San Diego,Production B,26,27/05/2016,27,May,2016
3803,E,San Diego,Production B,13,24/05/2016,24,May,2016
3804,E,San Diego,Production B,98,23/05/2016,23,May,2016
3805,E,San Diego,Production B,28,26/05/2016,26,May,2016
3806,E,San Diego,Hours Worked,66,27/05/2016,27,May,2016
3807,E,San Diego,Hours Worked,97,28/05/2016,28,May,2016
3808,E,San Diego,Hours Worked,119,24/05/2016,24,May,2016
3809,E,San Diego,Production A,55,03/06/2016,03,Jun,2016
3810,E,San Diego,Production B,64,31/05/2016,31,May,2016
3811,E,San Diego,Production A,35,02/06/2016,02,Jun,2016
3812,E,San Diego,Production B,17,03/06/2016,03,Jun,2016
3813,E,San Diego,Production B,12,04/06/2016,04,Jun,2016
3814,A,LA,Production B,17,16/03/2016,16,Mar,2016
3815,A,LA,Hours Worked,117,16/03/2016,16,Mar,2016
3816,A,LA,Hours Worked,72,01/04/2016,01,Apr,2016
3817,A,LA,Hours Worked,93,31/03/2016,31,Mar,2016
3818,A,LA,Hours Worked,83,30/03/2016,30,Mar,2016
3819,A,LA,Hours Worked,114,29/03/2016,29,Mar,2016
3820,A,LA,Production B,14,31/03/2016,31,Mar,2016
3821,A,LA,Hours Worked,98,28/03/2016,28,Mar,2016
3822,A,LA,Production A,57,31/03/2016,31,Mar,2016
3823,A,LA,Production A,34,28/03/2016,28,Mar,2016
3824,A,LA,Production B,36,30/03/2016,30,Mar,2016
3825,C,San Diego,Production B,17,29/03/2016,29,Mar,2016
3826,C,San Diego,Production B,25,30/03/2016,30,Mar,2016
3827,C,San Diego,Production A,64,30/03/2016,30,Mar,2016
3828,C,San Diego,Production A,51,31/03/2016,31,Mar,2016
3829,C,San Diego,Production B,34,28/03/2016,28,Mar,2016
3830,C,San Diego,Hours Worked,96,28/03/2016,28,Mar,2016
3831,C,San Diego,Hours Worked,88,30/03/2016,30,Mar,2016
3832,C,San Diego,Hours Worked,84,31/03/2016,31,Mar,2016
3833,C,San Diego,Hours Worked,95,29/03/2016,29,Mar,2016
3834,B,San Diego,Hours Worked,89,13/04/2016,13,Apr,2016
3835,B,San Diego,Hours Worked,113,10/04/2016,10,Apr,2016
3836,B,San Diego,Hours Worked,97,15/04/2016,15,Apr,2016
3837,B,San Diego,Hours Worked,126,11/04/2016,11,Apr,2016
3838,B,San Diego,Production B,46,13/04/2016,13,Apr,2016
3839,B,San Diego,Production B,51,11/04/2016,11,Apr,2016
3840,B,San Diego,Production B,36,12/04/2016,12,Apr,2016
3841,B,San Diego,Production B,33,10/04/2016,10,Apr,2016
3842,B,San Diego,Hours Worked,101,12/04/2016,12,Apr,2016
3843,B,San Diego,Production B,38,15/04/2016,15,Apr,2016
3844,B,San Diego,Production A,33,12/04/2016,12,Apr,2016
3845,B,San Diego,Production A,177,11/04/2016,11,Apr,2016
3846,C,San Diego,Hours Worked,108,11/04/2016,11,Apr,2016
3847,C,San Diego,Hours Worked,102,12/04/2016,12,Apr,2016
3848,C,San Diego,Hours Worked,118,13/04/2016,13,Apr,2016
3849,C,San Diego,Hours Worked,110,14/04/2016,14,Apr,2016
3850,C,San Diego,Hours Worked,110,10/04/2016,10,Apr,2016
3851,C,San Diego,Production B,33,10/04/2016,10,Apr,2016
